frontal,vertical,lateral,rssi,phase,frequency,X_id_1,X_id_2,X_id_3,Y
0.43619,0.95081,0.043332,-58.5,5.6128,923.25,0.0,1.0,0.0,0
0.55344,0.89339,0.10035,-58.5,0.24083,921.75,0.0,1.0,0.0,0
0.55344,0.89339,0.10035,-58.5,0.3068,921.75,0.0,1.0,0.0,0
0.55344,0.89339,0.10035,-59.5,5.2723,924.25,0.0,1.0,0.0,0
0.40101,0.98526,-0.03649,-58.0,4.4455,920.75,0.0,1.0,0.0,0
0.40101,0.98526,-0.03649,-59.5,4.4547,921.25,0.0,0.0,1.0,0
0.40101,0.98526,-0.03649,-58.0,1.5662,920.25,0.0,0.0,1.0,0
0.40101,0.98526,-0.03649,-58.0,5.2508,923.75,0.0,0.0,1.0,0
0.37756,0.91636,-0.34437,-58.5,4.6648,922.25,0.0,1.0,0.0,0
0.37756,0.91636,-0.34437,-58.5,5.9856,923.25,0.0,0.0,1.0,0
0.41273,0.97377,-0.27595,-58.5,5.9856,922.75,0.0,0.0,1.0,0
0.41273,0.97377,-0.27595,-68.0,5.6358,924.75,1.0,0.0,0.0,0
0.41273,0.97377,-0.27595,-64.5,1.5923,921.75,1.0,0.0,0.0,0
0.64724,0.79004,-0.31016,-60.0,3.6677,924.25,0.0,1.0,0.0,0
0.64724,0.79004,-0.31016,-60.0,5.9104,925.75,0.0,1.0,0.0,0
0.60034,0.65224,-0.74348,-61.0,0.24544,921.25,0.0,0.0,1.0,0
0.62379,0.64076,-0.58384,-58.0,1.7917,922.25,0.0,0.0,1.0,0
0.62379,0.64076,-0.58384,-57.5,5.2662,925.25,0.0,1.0,0.0,0
0.40101,0.67521,-0.77769,-60.5,0.0092039,922.75,0.0,0.0,1.0,0
0.38928,0.58334,-0.86891,-59.5,5.8813,921.75,0.0,0.0,1.0,0
0.38928,0.58334,-0.86891,-60.5,5.5929,925.75,0.0,0.0,1.0,0
0.7645,0.12402,-0.8233,-59.0,1.557,923.75,0.0,1.0,0.0,2
1.1163,0.16995,-0.447,-58.5,5.9457,920.75,0.0,0.0,1.0,2
1.1397,0.1355,-0.35577,-59.5,4.0727,920.25,0.0,0.0,1.0,2
1.1397,0.1355,-0.35577,-59.5,1.0861,923.75,0.0,0.0,1.0,2
1.1397,0.1355,-0.35577,-60.5,0.76392,923.75,0.0,0.0,1.0,2
1.1397,0.1355,-0.35577,-60.5,4.7599,922.25,0.0,0.0,1.0,2
0.96383,0.078086,-0.19613,-61.5,1.5156,922.75,0.0,0.0,1.0,2
1.2218,-0.094162,-0.070699,-64.0,1.7564,920.25,0.0,0.0,1.0,2
1.128,-0.082679,-0.15052,-59.0,5.2938,924.75,0.0,1.0,0.0,2
1.0928,-0.10565,-0.20754,-64.0,1.6276,920.75,0.0,0.0,1.0,2
1.0928,-0.10565,-0.20754,-65.5,5.0299,921.25,0.0,0.0,1.0,2
1.0928,-0.10565,-0.20754,-63.5,2.3547,920.25,0.0,0.0,1.0,2
1.0928,-0.10565,-0.20754,-65.0,1.2272,922.25,0.0,0.0,1.0,2
1.2687,-0.12861,0.0091224,-64.0,1.3484,921.75,0.0,0.0,1.0,2
1.128,-0.16306,-0.13912,-63.5,2.7274,920.25,0.0,0.0,1.0,2
1.257,-0.19751,-0.070699,-63.5,1.8607,921.75,0.0,0.0,1.0,2
1.257,-0.19751,-0.070699,-63.0,2.393,920.75,0.0,0.0,1.0,2
1.0342,-0.071196,-0.15052,-63.0,2.6354,920.25,0.0,0.0,1.0,2
1.0342,-0.071196,-0.15052,-59.0,2.1154,925.25,0.0,1.0,0.0,2
1.0342,-0.071196,-0.15052,-63.5,1.3146,922.75,0.0,0.0,1.0,2
1.0342,-0.071196,-0.15052,-64.0,1.7748,921.75,0.0,0.0,1.0,2
1.1163,-0.12861,-0.10491,-63.0,2.6354,920.25,0.0,0.0,1.0,2
1.1163,-0.12861,-0.10491,-64.0,6.1451,925.25,0.0,0.0,1.0,2
1.1163,-0.12861,-0.10491,-63.5,1.3975,922.75,0.0,0.0,1.0,2
1.1163,-0.12861,-0.10491,-63.5,1.8546,921.75,0.0,0.0,1.0,2
1.128,-0.12861,-0.093505,-63.5,2.1644,921.25,0.0,0.0,1.0,2
1.128,-0.12861,-0.093505,-63.0,2.6676,920.25,0.0,0.0,1.0,2
1.2335,-0.17454,-0.03649,-64.0,0.16414,924.75,0.0,0.0,1.0,2
1.2335,-0.17454,-0.03649,-64.5,0.50008,924.25,0.0,0.0,1.0,2
1.1514,-0.15158,-0.070699,-64.0,1.5892,922.25,0.0,0.0,1.0,2
1.1514,-0.15158,-0.070699,-64.0,1.3407,922.75,0.0,0.0,1.0,2
1.1514,-0.15158,-0.070699,-63.5,1.8791,921.75,0.0,0.0,1.0,2
0.98728,-0.071196,-0.15052,-64.0,2.1031,921.25,0.0,0.0,1.0,2
1.2335,-0.17454,-0.059296,-64.0,1.333,922.75,0.0,0.0,1.0,2
1.2335,-0.17454,-0.059296,-63.5,1.8807,921.75,0.0,0.0,1.0,2
1.2335,-0.17454,-0.059296,-63.0,2.3623,920.75,0.0,0.0,1.0,2
1.1397,-0.12861,-0.082102,-59.0,5.4472,924.75,0.0,1.0,0.0,2
1.1397,-0.12861,-0.082102,-64.5,1.9512,921.75,0.0,0.0,1.0,2
0.97555,-0.048229,-0.15052,-63.5,2.1552,921.25,0.0,0.0,1.0,2
0.97555,-0.048229,-0.15052,-64.0,0.8621,923.75,0.0,0.0,1.0,2
0.97555,-0.048229,-0.15052,-59.5,2.0494,925.25,0.0,1.0,0.0,2
1.1163,-0.14009,-0.093505,-64.0,0.55837,924.25,0.0,0.0,1.0,2
1.2804,-0.22048,-0.03649,-63.0,2.6032,920.25,0.0,0.0,1.0,2
1.2804,-0.22048,-0.03649,-64.0,1.5769,922.25,0.0,0.0,1.0,2
1.2804,-0.22048,-0.03649,-59.0,5.464,924.75,0.0,1.0,0.0,2
1.0928,-0.10565,-0.10491,-63.5,2.6338,920.25,0.0,0.0,1.0,2
1.0928,-0.10565,-0.10491,-59.5,5.2063,925.25,0.0,1.0,0.0,2
1.0928,-0.10565,-0.10491,-64.0,1.4205,922.75,0.0,0.0,1.0,2
1.0928,-0.10565,-0.10491,-63.5,1.9098,921.75,0.0,0.0,1.0,2
1.2452,-0.18603,-0.047893,-63.5,2.1016,921.25,0.0,0.0,1.0,2
1.2452,-0.18603,-0.047893,-64.0,1.6398,922.25,0.0,0.0,1.0,2
1.2218,-0.18603,-0.03649,-63.5,1.896,921.75,0.0,0.0,1.0,2
1.2218,-0.18603,-0.03649,-60.0,1.7871,925.75,0.0,1.0,0.0,2
1.2218,-0.18603,-0.03649,-63.5,2.1522,921.25,0.0,0.0,1.0,2
1.3156,-0.20899,-0.013684,-64.0,1.6506,922.25,0.0,0.0,1.0,2
1.3156,-0.20899,-0.013684,-59.0,5.415,924.75,0.0,1.0,0.0,2
1.3156,-0.20899,-0.013684,-64.0,1.8377,921.75,0.0,0.0,1.0,2
1.0225,-0.071196,-0.15052,-63.5,5.8,920.25,0.0,0.0,1.0,2
1.128,-0.12861,-0.093505,-64.0,5.5377,920.75,0.0,0.0,1.0,2
1.0225,-0.059712,-0.15052,-64.0,1.6506,922.25,0.0,0.0,1.0,2
1.0225,-0.059712,-0.15052,-64.0,1.3591,922.75,0.0,0.0,1.0,2
1.0225,-0.059712,-0.15052,-64.0,1.8776,921.75,0.0,0.0,1.0,2
1.0225,-0.059712,-0.15052,-64.0,5.4993,920.75,0.0,0.0,1.0,2
1.0225,-0.071196,-0.15052,-64.0,0.85136,923.75,0.0,0.0,1.0,2
1.0225,-0.071196,-0.15052,-59.5,5.1726,925.25,0.0,1.0,0.0,2
1.0225,-0.071196,-0.15052,-64.0,1.3698,922.75,0.0,0.0,1.0,2
1.1045,-0.11713,-0.093505,-64.0,2.1292,921.25,0.0,0.0,1.0,2
1.0928,-0.11713,-0.11631,-59.5,5.1618,925.25,0.0,1.0,0.0,2
1.0928,-0.11713,-0.11631,-65.0,0.17794,924.75,0.0,0.0,1.0,2
1.0928,-0.10565,-0.11631,-64.0,2.0525,921.25,0.0,0.0,1.0,2
1.128,-0.12861,-0.082102,-64.5,1.5999,922.25,0.0,0.0,1.0,2
1.0576,-0.082679,-0.12771,-64.0,1.8653,921.75,0.0,0.0,1.0,2
1.0576,-0.082679,-0.12771,-64.5,5.7816,925.75,0.0,0.0,1.0,2
1.128,-0.12861,-0.093505,-58.5,5.9442,923.75,0.0,1.0,0.0,2
1.128,-0.12861,-0.093505,-64.0,1.6429,922.25,0.0,0.0,1.0,2
1.1045,-0.10565,-0.10491,-64.5,5.803,925.75,0.0,0.0,1.0,2
1.339,-0.22048,-0.0022806,-64.0,0.82375,923.75,0.0,0.0,1.0,2
1.339,-0.22048,-0.0022806,-64.0,1.0677,923.25,0.0,0.0,1.0,2
1.0459,-0.071196,-0.12771,-64.5,5.8153,925.75,0.0,0.0,1.0,2
1.0459,-0.071196,-0.12771,-64.0,2.0923,921.25,0.0,0.0,1.0,2
1.0459,-0.071196,-0.12771,-63.5,5.7632,920.25,0.0,0.0,1.0,2
1.1397,-0.12861,-0.082102,-65.0,0.16107,924.75,0.0,0.0,1.0,2
1.1397,-0.12861,-0.082102,-59.5,5.6082,924.25,0.0,1.0,0.0,2
1.1397,-0.12861,-0.082102,-64.0,2.3547,920.75,0.0,0.0,1.0,2
1.1397,-0.12861,-0.082102,-63.5,2.6246,920.25,0.0,0.0,1.0,2
1.2218,-0.18603,-0.047893,-64.5,6.1574,925.25,0.0,0.0,1.0,2
1.2218,-0.18603,-0.047893,-64.5,0.17334,924.75,0.0,0.0,1.0,2
1.2218,-0.18603,-0.047893,-64.5,0.51695,924.25,0.0,0.0,1.0,2
1.2218,-0.18603,-0.047893,-63.5,2.3623,920.75,0.0,0.0,1.0,2
0.99901,-0.048229,-0.15052,-64.5,0.78847,923.75,0.0,0.0,1.0,2
0.99901,-0.048229,-0.15052,-64.5,1.0615,923.25,0.0,0.0,1.0,2
0.99901,-0.048229,-0.15052,-59.0,5.3904,924.75,0.0,1.0,0.0,2
0.99901,-0.048229,-0.15052,-64.5,1.873,921.75,0.0,0.0,1.0,2
1.128,-0.14009,-0.082102,-64.5,6.1405,925.25,0.0,0.0,1.0,2
1.128,-0.14009,-0.082102,-65.0,0.17334,924.75,0.0,0.0,1.0,2
1.128,-0.14009,-0.082102,-64.5,0.53076,924.25,0.0,0.0,1.0,2
1.128,-0.14009,-0.082102,-64.5,2.1506,921.25,0.0,0.0,1.0,2
1.0107,-0.059712,-0.13912,-64.5,1.6398,922.25,0.0,0.0,1.0,2
1.0107,-0.059712,-0.13912,-64.5,1.3361,922.75,0.0,0.0,1.0,2
1.2101,-0.16306,-0.03649,-64.0,2.143,921.25,0.0,0.0,1.0,2
1.2101,-0.16306,-0.03649,-63.5,5.7846,920.25,0.0,0.0,1.0,2
1.3273,-0.22048,-0.0022806,-64.5,0.16414,924.75,0.0,0.0,1.0,2
1.3273,-0.22048,-0.0022806,-59.0,5.6205,924.25,0.0,1.0,0.0,2
1.0576,-0.082679,-0.12771,-63.5,5.8291,920.25,0.0,0.0,1.0,2
1.0576,-0.082679,-0.12771,-64.0,1.695,922.25,0.0,0.0,1.0,2
1.1514,-0.12861,-0.082102,-64.5,0.51849,924.25,0.0,0.0,1.0,2
1.1514,-0.12861,-0.082102,-63.5,2.3669,920.75,0.0,0.0,1.0,2
1.1514,-0.12861,-0.082102,-64.0,5.2754,921.25,0.0,0.0,1.0,2
1.1514,-0.12861,-0.082102,-64.0,1.646,922.25,0.0,0.0,1.0,2
1.1983,-0.17454,-0.047893,-59.0,5.3751,924.75,0.0,1.0,0.0,2
1.1983,-0.17454,-0.047893,-64.0,1.8776,921.75,0.0,0.0,1.0,2
1.1983,-0.17454,-0.047893,-64.0,2.4283,920.75,0.0,0.0,1.0,2
1.0811,-0.094162,-0.10491,-64.0,1.6352,922.25,0.0,0.0,1.0,2
1.0811,-0.094162,-0.10491,-64.0,1.3637,922.75,0.0,0.0,1.0,2
1.1163,-0.10565,-0.093505,-64.0,2.1951,921.25,0.0,0.0,1.0,2
1.2101,-0.17454,-0.047893,-64.5,1.106,923.25,0.0,0.0,1.0,2
1.2101,-0.17454,-0.047893,-64.5,0.18561,924.75,0.0,0.0,1.0,2
1.2335,-0.18603,-0.03649,-64.0,2.1215,921.25,0.0,0.0,1.0,2
1.2335,-0.18603,-0.03649,-64.5,0.82835,923.75,0.0,0.0,1.0,2
1.2335,-0.17454,-0.03649,-64.0,1.3775,922.75,0.0,0.0,1.0,2
1.2335,-0.17454,-0.03649,-59.0,5.6711,924.25,0.0,1.0,0.0,2
1.0576,-0.094162,-0.11631,-64.0,5.7908,920.25,0.0,0.0,1.0,2
1.0576,-0.094162,-0.11631,-64.0,1.6368,922.25,0.0,0.0,1.0,2
1.0576,-0.094162,-0.11631,-64.5,1.0446,923.25,0.0,0.0,1.0,2
1.0576,-0.094162,-0.11631,-63.5,1.8408,921.75,0.0,0.0,1.0,2
1.1514,-0.12861,-0.070699,-65.0,2.0831,921.25,0.0,0.0,1.0,2
1.1514,-0.12861,-0.070699,-65.0,1.5846,922.25,0.0,0.0,1.0,2
1.1163,-0.12861,-0.10491,-65.0,0.65961,924.25,0.0,0.0,1.0,2
1.0225,-0.071196,-0.13912,-64.5,2.1062,921.25,0.0,0.0,1.0,2
1.0225,-0.071196,-0.13912,-64.0,0.75165,923.75,0.0,0.0,1.0,2
1.2921,-0.20899,-0.013684,-59.0,5.4104,924.75,0.0,1.0,0.0,2
1.2921,-0.20899,-0.013684,-58.5,5.665,924.25,0.0,1.0,0.0,2
1.2921,-0.20899,-0.025087,-63.0,2.3547,921.25,0.0,0.0,1.0,2
1.2921,-0.20899,-0.025087,-63.0,1.0707,923.75,0.0,0.0,1.0,2
1.2921,-0.20899,-0.025087,-59.5,2.0341,925.25,0.0,1.0,0.0,2
1.2921,-0.20899,-0.025087,-64.5,1.5923,922.75,0.0,0.0,1.0,2
1.1632,-0.14009,-0.070699,-63.5,6.0669,920.25,0.0,0.0,1.0,2
1.1632,-0.14009,-0.070699,-59.0,5.1925,925.25,0.0,1.0,0.0,2
1.1749,-0.14009,-0.059296,-64.5,5.2171,921.75,0.0,0.0,1.0,2
1.1749,-0.14009,-0.059296,-65.0,5.7693,920.75,0.0,0.0,1.0,2
1.257,-0.20899,-0.03649,-65.0,6.251,925.25,0.0,0.0,1.0,2
1.3508,-0.22048,0.0091224,-64.5,1.83,921.75,0.0,0.0,1.0,2
1.3508,-0.22048,0.0091224,-64.5,5.4564,920.75,0.0,0.0,1.0,2
1.0928,-0.14009,-0.10491,-67.0,1.0738,923.25,0.0,0.0,1.0,2
1.0928,-0.14009,-0.10491,-65.0,4.9502,921.75,0.0,0.0,1.0,2
0.99901,-0.059712,-0.13912,-66.0,1.6015,922.25,0.0,0.0,1.0,2
0.99901,-0.059712,-0.13912,-67.5,6.1789,924.75,0.0,0.0,1.0,2
0.99901,-0.059712,-0.13912,-66.0,2.2534,920.75,0.0,0.0,1.0,2
0.99901,-0.059712,-0.13912,-68.5,5.731,920.25,0.0,0.0,1.0,2
1.0811,-0.14009,-0.10491,-65.5,1.7518,921.75,0.0,0.0,1.0,2
1.2101,-0.19751,-0.059296,-66.0,0.72557,923.75,0.0,0.0,1.0,2
1.2101,-0.19751,-0.059296,-66.5,1.1658,923.25,0.0,0.0,1.0,2
1.2687,-0.19751,-0.025087,-66.5,5.2861,920.75,0.0,0.0,1.0,2
1.2687,-0.19751,-0.025087,-66.0,6.1574,920.25,0.0,0.0,1.0,2
1.1163,-0.12861,-0.059296,-66.5,0.20402,924.75,0.0,0.0,1.0,2
1.0107,-0.059712,-0.13912,-65.0,6.2188,925.25,0.0,0.0,1.0,2
1.0107,-0.059712,-0.13912,-65.5,1.4527,922.75,0.0,0.0,1.0,2
1.1163,-0.14009,-0.070699,-65.0,2.5617,920.25,0.0,0.0,1.0,2
1.128,-0.14009,-0.059296,-58.5,5.3873,924.75,0.0,1.0,0.0,2
1.128,-0.14009,-0.059296,-59.5,4.8735,925.75,0.0,1.0,0.0,2
1.128,-0.14009,-0.059296,-65.5,2.2872,920.75,0.0,0.0,1.0,2
1.0928,-0.094162,-0.082102,-65.5,1.5923,922.25,0.0,0.0,1.0,2
1.0928,-0.094162,-0.082102,-65.0,4.5513,922.75,0.0,0.0,1.0,2
1.3156,-0.22048,-0.025087,-65.5,2.4866,920.25,0.0,0.0,1.0,2
1.3156,-0.22048,-0.025087,-65.5,6.1344,925.25,0.0,0.0,1.0,2
1.3156,-0.22048,-0.025087,-66.0,1.2732,922.75,0.0,0.0,1.0,2
1.2335,-0.19751,-0.025087,-65.5,2.0402,921.25,0.0,0.0,1.0,2
1.2335,-0.19751,-0.025087,-65.0,5.6435,920.25,0.0,0.0,1.0,2
1.2335,-0.19751,-0.025087,-66.0,1.5892,922.25,0.0,0.0,1.0,2
1.2452,-0.036746,-0.047893,-60.0,0.099709,925.75,0.0,0.0,1.0,2
1.2452,-0.036746,-0.047893,-56.5,0.78847,920.75,0.0,1.0,0.0,2
1.2452,-0.036746,-0.047893,-56.5,1.534,921.25,0.0,1.0,0.0,2
1.2452,-0.036746,-0.047893,-58.5,0.50008,923.75,0.0,1.0,0.0,2
1.2452,-0.036746,-0.047893,-59.5,0.21016,922.25,0.0,0.0,1.0,2
1.2452,-0.036746,-0.047893,-59.5,5.4226,925.25,0.0,0.0,1.0,2
0.1665,0.61779,-0.8233,-60.5,5.4334,924.25,0.0,1.0,0.0,0
0.1665,0.61779,-0.8233,-61.0,4.6786,920.75,0.0,1.0,0.0,0
-0.30252,0.83597,-0.37858,-71.0,3.8871,920.25,0.0,0.0,1.0,0
-0.30252,0.83597,-0.37858,-65.5,0.7992,920.25,0.0,1.0,0.0,0
0.55344,0.90487,-0.025087,-61.0,5.688,923.75,0.0,0.0,1.0,0
0.55344,0.90487,-0.025087,-67.5,4.7507,922.25,1.0,0.0,0.0,0
0.48309,0.85894,-0.40139,-59.5,6.274,921.75,0.0,0.0,1.0,0
0.48309,0.85894,-0.40139,-59.0,5.9779,925.75,0.0,1.0,0.0,0
0.60034,0.49148,-0.76628,-58.5,0.91272,920.25,0.0,0.0,1.0,0
0.60034,0.49148,-0.76628,-61.5,1.6935,923.75,0.0,0.0,1.0,0
0.67069,0.49148,-0.78909,-59.0,0.82682,923.25,0.0,0.0,1.0,0
1.0107,0.28478,-0.50401,-60.0,0.59825,923.75,0.0,0.0,1.0,2
1.0107,0.28478,-0.50401,-59.5,1.8024,922.25,0.0,0.0,1.0,2
0.69414,0.36516,-0.52682,-63.0,1.6628,923.25,0.0,0.0,1.0,2
1.1632,0.12402,-0.23034,-60.5,0.049087,924.75,0.0,0.0,1.0,2
1.1632,0.12402,-0.23034,-51.5,1.5923,921.75,0.0,1.0,0.0,2
1.1632,0.12402,-0.23034,-59.5,1.9666,921.75,0.0,0.0,1.0,2
0.9521,0.032153,-0.10491,-64.5,4.8014,921.25,0.0,0.0,1.0,2
1.1749,-0.10565,-0.013684,-67.0,1.2195,922.25,0.0,0.0,1.0,2
1.1749,-0.10565,-0.013684,-67.5,5.9963,925.25,0.0,0.0,1.0,2
1.1045,-0.14009,0.043332,-66.0,4.8888,921.75,0.0,0.0,1.0,2
1.3508,-0.22048,0.031928,-66.5,5.2125,921.25,0.0,0.0,1.0,2
1.3156,-0.16306,0.020525,-66.0,4.9087,921.75,0.0,0.0,1.0,2
1.2335,-0.12861,-0.025087,-66.5,5.3352,920.25,0.0,0.0,1.0,2
1.2335,-0.12861,-0.025087,-69.0,4.4654,922.25,0.0,0.0,1.0,2
1.2335,-0.12861,-0.025087,-68.5,4.5866,922.75,0.0,0.0,1.0,2
0.96383,-0.01378,-0.12771,-68.5,5.6742,920.25,0.0,0.0,1.0,2
1.0107,-0.01378,-0.11631,-67.5,4.3703,923.25,0.0,0.0,1.0,2
1.3508,-0.19751,0.043332,-66.5,2.7673,925.75,0.0,0.0,1.0,2
0.96383,-0.025263,-0.11631,-67.5,4.0973,923.75,0.0,0.0,1.0,2
1.2921,-0.17454,0.031928,-68.5,4.6449,922.75,0.0,0.0,1.0,2
1.2921,-0.17454,0.031928,-67.5,3.7583,924.25,0.0,0.0,1.0,2
1.1397,-0.094162,-0.047893,-69.5,4.6878,922.75,0.0,0.0,1.0,2
1.1397,-0.094162,-0.047893,-69.5,5.125,921.75,0.0,0.0,1.0,2
1.3625,-0.18603,0.043332,-67.0,4.0804,923.75,0.0,0.0,1.0,2
1.3625,-0.18603,0.043332,-67.0,6.2126,925.25,0.0,0.0,1.0,2
1.3625,-0.18603,0.043332,-68.0,4.7308,922.75,0.0,0.0,1.0,2
1.1514,-0.12861,-0.025087,-67.5,0.66268,924.25,0.0,0.0,1.0,2
1.1514,-0.11713,-0.03649,-67.0,6.1957,925.25,0.0,0.0,1.0,2
1.3859,-0.19751,0.054735,-58.5,4.8504,925.75,0.0,1.0,0.0,2
1.0811,-0.059712,-0.082102,-69.0,4.6449,922.75,0.0,0.0,1.0,2
1.1163,-0.082679,-0.047893,-58.5,4.8428,925.75,0.0,1.0,0.0,2
1.128,-0.10565,-0.047893,-68.5,4.6219,922.75,0.0,0.0,1.0,2
0.98728,-0.025263,-0.10491,-68.0,0.92959,923.75,0.0,0.0,1.0,2
0.98728,-0.025263,-0.10491,-68.5,4.9256,922.25,0.0,0.0,1.0,2
1.2921,-0.15158,0.031928,-58.5,1.7411,925.75,0.0,1.0,0.0,2
1.1045,-0.082679,-0.047893,-68.5,4.8121,922.75,0.0,0.0,1.0,2
0.98728,-0.025263,-0.10491,-69.5,1.9865,922.25,0.0,0.0,1.0,2
1.128,-0.10565,-0.025087,-68.0,5.148,921.75,0.0,0.0,1.0,2
1.128,-0.10565,-0.025087,-69.0,5.0269,920.75,0.0,0.0,1.0,2
1.2687,-0.16306,0.020525,-68.5,0.78693,923.75,0.0,0.0,1.0,2
1.1163,-0.082679,-0.047893,-67.5,4.7615,922.75,0.0,0.0,1.0,2
1.3742,-0.20899,0.077541,-68.5,1.0247,923.75,0.0,0.0,1.0,2
1.3742,-0.20899,0.077541,-67.5,4.1924,922.25,0.0,0.0,1.0,2
1.0576,0.15847,-0.19613,-52.0,0.42951,921.75,0.0,1.0,0.0,2
1.0576,0.15847,-0.19613,-65.0,4.5206,921.75,0.0,0.0,1.0,2
1.0576,0.18143,-0.20754,-63.5,1.8208,920.75,0.0,0.0,1.0,2
1.0576,0.18143,-0.20754,-51.5,0.77313,921.25,0.0,1.0,0.0,2
1.0576,0.18143,-0.20754,-64.0,1.5463,921.25,0.0,0.0,1.0,2
1.0576,0.18143,-0.20754,-63.5,2.0479,920.25,0.0,0.0,1.0,2
1.1045,0.10105,-0.15052,-65.5,1.0723,922.25,0.0,0.0,1.0,2
1.1045,0.10105,-0.15052,-66.0,3.8426,923.25,0.0,0.0,1.0,2
1.1045,0.10105,-0.15052,-66.0,1.0232,922.75,0.0,0.0,1.0,2
1.0811,0.032153,-0.093505,-66.5,3.4192,924.25,0.0,0.0,1.0,2
1.0811,0.032153,-0.093505,-66.5,5.1005,920.75,0.0,0.0,1.0,2
1.2804,-0.094162,-0.013684,-66.5,5.78,920.25,0.0,0.0,1.0,2
1.2804,-0.094162,-0.013684,-66.5,4.8965,922.25,0.0,0.0,1.0,2
1.2452,-0.12861,-0.0022806,-66.5,4.7032,922.75,0.0,0.0,1.0,2
1.2452,-0.12861,-0.0022806,-67.5,5.0944,921.75,0.0,0.0,1.0,2
1.2452,-0.12861,-0.0022806,-66.0,5.8414,925.75,0.0,0.0,1.0,2
0.9521,-0.01378,-0.13912,-66.5,0.84522,923.75,0.0,0.0,1.0,2
1.128,-0.082679,-0.03649,-67.5,4.625,922.75,0.0,0.0,1.0,2
0.99901,-0.01378,-0.093505,-67.0,6.0255,920.25,0.0,0.0,1.0,2
0.99901,-0.01378,-0.093505,-66.0,5.1174,922.25,0.0,0.0,1.0,2
0.99901,-0.01378,-0.093505,-66.0,4.4716,923.25,0.0,0.0,1.0,2
1.1397,-0.094162,-0.059296,-67.0,5.3843,921.75,0.0,0.0,1.0,2
0.94038,-0.025263,-0.13912,-67.0,5.6374,921.25,0.0,0.0,1.0,2
1.2218,-0.15158,-0.013684,-65.5,1.8101,922.25,0.0,0.0,1.0,2
1.1749,-0.10565,-0.0022806,-65.0,0.78386,922.75,0.0,0.0,1.0,2
1.1749,-0.10565,-0.0022806,-63.0,1.7227,921.75,0.0,0.0,1.0,2
1.1749,-0.10565,-0.0022806,-64.5,0.57984,924.25,0.0,0.0,1.0,2
0.97555,0.055119,-0.11631,-66.5,2.8225,925.75,0.0,0.0,1.0,2
0.97555,0.055119,-0.11631,-62.0,2.3501,921.25,0.0,0.0,1.0,2
1.2101,-0.12861,-0.025087,-65.0,4.7078,922.25,0.0,0.0,1.0,2
1.3039,0.032153,-0.12771,-65.0,6.2586,920.75,0.0,0.0,1.0,2
0.98728,-0.036746,-0.16192,-62.0,1.4251,923.75,0.0,0.0,1.0,2
0.98728,-0.036746,-0.16192,-62.5,0.4694,925.25,0.0,0.0,1.0,2
0.98728,-0.036746,-0.16192,-61.0,1.8101,922.75,0.0,0.0,1.0,2
0.98728,-0.036746,-0.16192,-64.0,0.52922,924.75,0.0,0.0,1.0,2
1.3273,-0.19751,-0.013684,-63.5,0.20862,920.75,0.0,0.0,1.0,2
0.9521,-0.048229,-0.16192,-60.5,1.3821,923.75,0.0,0.0,1.0,2
0.9521,-0.048229,-0.16192,-61.0,2.3792,922.25,0.0,0.0,1.0,2
0.97555,-0.048229,-0.15052,-61.0,0.67188,924.75,0.0,0.0,1.0,2
1.2335,-0.17454,-0.013684,-61.5,6.2157,925.75,0.0,0.0,1.0,2
1.2335,-0.17454,-0.013684,-62.5,3.3579,920.75,0.0,0.0,1.0,2
1.2335,-0.17454,-0.013684,-62.0,6.1574,921.25,0.0,0.0,1.0,2
1.2335,-0.17454,-0.013684,-63.0,0.51849,920.25,0.0,0.0,1.0,2
1.257,-0.18603,-0.013684,-61.0,0.69796,924.75,0.0,0.0,1.0,2
1.0811,-0.082679,-0.093505,-60.5,1.0063,924.25,0.0,0.0,1.0,2
1.0811,-0.082679,-0.093505,-62.0,0.14266,920.75,0.0,0.0,1.0,2
1.0928,-0.094162,-0.10491,-62.5,3.5558,920.25,0.0,0.0,1.0,2
1.0928,-0.094162,-0.10491,-60.5,1.3116,923.75,0.0,0.0,1.0,2
1.0928,-0.094162,-0.10491,-61.0,5.4349,922.25,0.0,0.0,1.0,2
1.0928,-0.094162,-0.10491,-61.0,0.29299,925.25,0.0,0.0,1.0,2
1.1514,-0.12861,-0.070699,-60.5,2.0325,922.75,0.0,0.0,1.0,2
1.1514,-0.12861,-0.070699,-61.5,5.8138,921.75,0.0,0.0,1.0,2
1.1514,-0.12861,-0.070699,-60.5,1.0048,924.25,0.0,0.0,1.0,2
0.99901,-0.036746,-0.15052,-62.0,0.12579,920.75,0.0,0.0,1.0,2
0.99901,-0.025263,-0.15052,-60.5,1.3208,923.75,0.0,0.0,1.0,2
0.99901,-0.025263,-0.15052,-61.0,5.4502,922.25,0.0,0.0,1.0,2
1.128,-0.11713,-0.082102,-61.5,5.7846,921.75,0.0,0.0,1.0,2
1.0694,-0.071196,-0.11631,-62.0,0.158,920.75,0.0,0.0,1.0,2
1.0694,-0.071196,-0.11631,-61.5,6.1068,921.25,0.0,0.0,1.0,2
1.0694,-0.071196,-0.11631,-62.5,3.5895,920.25,0.0,0.0,1.0,2
1.0694,-0.071196,-0.11631,-60.5,1.3131,923.75,0.0,0.0,1.0,2
0.99901,-0.036746,-0.13912,-60.5,1.6674,923.25,0.0,0.0,1.0,2
